,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DealerID,DealerName,Dealer Legal Name,Unit Volume,Dealer Group,Membership Type,Expiry Date,Status,Reason,Member Since,Autotrader ID,Aeroplan ID,Finance ID,Street,Town,Region,City Area,Postal Code,Province,Phone,Toll Free,Fax,Website,Website Email Contact,Billing Address,Billing Address 2,Billing City,Billing Postal Code,Billing Province,Billing Country,Billing Phone,Notes,
324,AUDI CANADA,AUDI CANADA, N/A,,Other,2012-12-31,Inactive,Cancelled Membership,2012-11-05,,0,,777 Bayly Street,Ajax,Ajax ,Durham Region,L1S 7G7,Ontario,905-428-6700,,905-428-5898,,,,,,,Ontario,,,,
151,AUDI CENTRE OAKVILLE,AUDI CENTRE OAKVILLE,0-499 Units - A1,Weins Canada,Dealer,2014-12-31,Active,Active,2011-09-30,,0,AUDI04,1425 North Service Road West,Oakville,Oakville ,Halton Region,L6M 2W2,Ontario,905-844-2834,1-866-313-1997,905-844-2719,www.audicentreoakville.com,MSahakian@audicentreoakville.com,,,,,Ontario,,,Updated Aug. 2017,
55,AUDI DOWNTOWN TORONTO,AUDI DOWNTOWN TORONTO,500-999 units - D,AWIN Group,Dealer,2014-12-31,Active,Active,2007-05-31,,0,AUDI02,328 Bayview Avenue,Toronto,Toronto,Toronto,M5A 3R7,Ontario,416-961-2834,,416-961-6773,www.audidowntowntoronto.ca,aafshar@audidowntowntoronto.ca,,,,,Ontario,,,Updated Aug. 2017,
2157,Audi Edmonton North,Jim Pattison Industries Ltd.,,,Other,2018-03-28,Active,,2018-03-28,,0,,18855 Stony Plain Rd.,,,,T5S2X6,Alberta,5877722834,,,www.AudiEdmontonNorth.com,NRANKA@JPAUTOGROUP.COM,,,,,,,,,
2345,Audi Halifax,,,,Other,2018-08-17,Active,,2018-08-17,,0,,6077 Columbus St,,,,B3K 0E9,Nova Scotia,9024532834,,,www.audihalifax.com,KHALL@STEELEAUTO.COM,,,,,,,,,
1998,AUDI KITCHENER-WATERLOO,CROSBY AUDI INC,300-499 units - C,Crosby Volkswagen Inc.,Dealer,2017-12-31,Active,Active,2017-01-13,,0,CROS03,2350 Shirley Dr,Kitchener,,,N2B 3X4,Ontario, (519) 514-0100,,,www.audikw.com,mcrosby@crosbyauto.ca,,,,,Ontario,,,Updated Aug. 2017,
2355,AUDI LONDON,AUDI LONDON, N/A,DALMAR AUTO GROUP,Dealer,2018-12-31,Active,,2018-08-22,,0,,481 Wharncliffe Road South,London,,,N6J 2N1,Ontario,519-963-2834,,,,,,,,,Ontario,,,New dealership Aug 2018 - BT,
1735,AUDI MIDTOWN TORONTO,Midtown Inc. DBA Audi Midtown Toronto ,500-999 units - A2,Humberview Group,Dealer,2013-12-31,Active,Active,2012-12-14,,0,AUDI06,175 Yorkland Blvd ,Toronto,Toronto,Toronto,M2J 4R2,Ontario,(416) 291-2212,1-888-409-6830 ,416-291-7699,www.audimidtowntoronto.com/,ernie@audimidtown.ca,,,,,Ontario,,,Updated Aug. 2017,
2214,Audi Moncton,,,,Other,2018-05-03,Active,,2018-05-03,,0,,800 Aviation Ave.,,,,E1A9A3,New Brunswick,5068612834,8445811554,,www.audimoncton.com,BRITTANY.QUIGLEY@LOUNSBURYS.COM,,,,,,,,,
148,AUDI OF MISSISSAUGA,AUDI OF MISSISSAUGA,500-999 units - A2,Bramgate Automotive Inc.,Dealer,2013-12-31,Active,Active,2006-06-20,ON20070704174647447,0,AUDI01,787 Bancroft Drive,Mississauga,Mississauga ,Peel Region,L5V 2Y6,Ontario,905-593-6040,,905-593-8580,www.audimississauga.com,bjohnston@audimississauga.com,,,,,Ontario,,,Updated Aug. 2017,
2176,AUDI OTTAWA,AUDI OTTAWA,500-999 units - A2,MARK MOTORS GROUP,Dealer,2018-12-31,Active,,2018-03-29,,0,,458 Montreal Road,Ottawa,,,K1K 0N3,Ontario,613-749-5941,,,,nrajewski@audiottawa.ca,,,,,Ontario,,,,
108,AUDI QUEENSWAY ,AUDI QUEENSWAY ,500-999 units - A2,Dilawri Group ,Dealer,2013-12-31,Active,Active,2004-03-11,ON20070704163026478,0,QUEE03,1310 The Queensway,Toronto,Toronto,Toronto,M8Z 1S4,Ontario,416-259-7128,1-888-460-6347 ,416-259-7120,www.queenswayaudi.com,dramsay@queenswayaudi.com,,,,,Ontario,,,Updated Aug. 2017,
2370,Audi Richmond,Cowell Motors Ltd.,,,Other,2018-08-23,Active,,2018-08-23,,0,,5600 Parkwood Cres,,,,V6V 0B5,British Columbia,6042799663,,,http://audirichmond.com,MAHO.SAITO@COWELLAUTOGROUP.COM,,,,,,,,,
1791,AUDI ST. CATHARINES ,AUDI ST. CATHARINES ,0-499 Units - A1,Performance Auto Group ,Dealer,2013-12-31,Active,Active,2012-11-27,,0,AUDI08,114 Hartzel Road ,St. Catharines ,St. Catharines ,Niagara Region,L2P 1N6         ,Ontario,905-688-3337 ,,,www.stcatharinesvwaudi.com,harald@stcatharinesvwaudi.com ,,,,,Ontario,,,Updated Aug. 2017,
325,AUDI UPTOWN,DFC AUTO GROUP INC. / AUDI UPTOWN,1000 + units - E,DFC Auto Group Inc.,Dealer,2013-12-31,Active,Active,2008-06-25,,0,AUDI03,4080 Highway 7 East,Markham,Markham,York Region,L3R 1L4,Ontario,905-513-8820,,905-513-3800,www.audiuptown.com,marmugi@dfcauto.com,,,,,Ontario,,,"Updated: GM added JK 
June 17th 2013",
2286,Audi Victoria,1839928 Ontario Ltd.,,,Other,2018-07-27,Active,,2018-07-27,,0,,1101 Yates St.,,,,V8V3N1,British Columbia,2505905849,,,www.audiautohaus.com,HR5@GAIN-VI.CA,,,,,,,,,
2007,AUDI WINDSOR,AUDI WINDSOR,0-499 Units - A1,Leavens Holdings Inc.,Dealer,2017-12-31,Active,,2017-04-06,,0,AUD109,10980 Tecumseh Road East,Windsor,,,N8R 1A8,Ontario, (519) 956-7700,,,www.audiwindsor.com,chris@leavensvw.com,,,,,Ontario,,,Updated Aug. 2017 - changed category to A1 Feb 2018 - BT,
2185,Audi Winnipeg,,,,Other,2018-04-05,Active,,2018-04-05,,0,,485 Sterling Lyon Pky,,,,R3P 2S8,Manitoba,,2042842834,,www.audiwinnipeg.com,CTHOMPSON@STJAMESVW.COM,,,,,,,,,
197,AURORA CHRYSLER,CHEVALIER CHRYSLER INC,0-499 Units - A1,The Chevalier Group,Dealer,2013-12-31,Active,Active,1990-01-01,ON20080505104026031,0,CHEV01,14535 Yonge Street,Aurora,Aurora ,York Region,L4G 6L1,Ontario,905-841-1233,,905-841-4391,www.aurorachrysler.ca,frank@aurorachrysler.ca,,,,,Ontario,,,Updated Aug. 2017,
91,AURORA HYUNDAI,AURORA HYUNDAI,500-999 units - A2,Aurora Toyota,Dealer,2013-12-31,Active,,2009-09-22,,0,AURO02,305 Wellington Street East,Aurora,Aurora ,York Region,L4G 6C3,Ontario,905-841-8190,,905-841-8066,www.aurorahyundai.ca,bmcpake@hyundaiofaurora.ca,,,,,Ontario,,,Updated Aug. 2017,
205,AURORA TOYOTA,AURORA TOYOTA INC.,500-999 units - A2,Aurora Toyota,Dealer,2013-12-31,Active,Active,1983-05-16,ON20080319085851992,4522,AURO01,669 Wellington Street East,Aurora,Aurora ,York Region,L4G 0C9,Ontario,905-727-1948,,905-727-0026,www.auroratoyota.ca,dealerprincipal@newmarkettoyota.ca,,,,,Ontario,,,Updated Aug. 2017,
1896,AUTO ALERT INC. ,, N/A,,Associate,2014-12-31,Active,Active,2014-07-03,,0,AUTO22,25 Albemarle Ave,Toronto ,,,M4K 1H6,Ontario,416 277 8490,,,http://www.autoalert.com/,nathan@autoalert.com ,25 Albemarle Ave,,Toronto ,M4K 1H6,Ontario,Canada,,,
327,AUTO BOULEVARD GROUP,AUTO BOULEVARD GROUP, N/A,,Other,2013-12-31,Inactive,Cancelled Membership,2013-06-02,,0,,7685 Martin Grove Road,Woodbridge,Vaughan ,York Region,L4L 1B5,Ontario,905-264-1549,,905-851-6344,,,,,,,Ontario,,,,
1876,AUTO CAREERS GROUP,AUTO CAREERS GROUP, N/A,,Associate,2013-12-31,Inactive,,2013-12-04,,0,Auto21, 305 Renfrew Drive - Suite 201 ,Markham,Markham,York Region,L3R 9S7,Ontario,905 604 4950,,,www.autocareergroup.com,jordan@autocareersgroup.com,,,,,Ontario,,,"Paid membership fees for 2016

Cancelled membership Feb 2018 - BT",
328,AUTO HOUSE HONDA,AUTO HOUSE HONDA, N/A,,Dealer,2013-12-31,Inactive,Cancelled Membership,2013-07-04,,0,AUTO23,755 Confederation Street,Sarnia,Sarnia ,Lambton County,N7T 1M8,Ontario,519-344-1123,,519-344-6979,www.autohousehonda.com,dealership@autohousehonda.com,,,,,Ontario,,,,
329,AUTO HOUSE MAZDA,AUTO HOUSE MAZDA / DAN BRUSH INC., N/A,,Dealer,2013-12-31,Inactive,Cancelled Membership,2013-07-24,,0,AUTO24,151 Indian Road,Sarnia,Sarnia ,Lambton County,N7T 3W2,Ontario,519-336-8933,,519-336-4611,www.autohousemazda.com,dan_brush@autohousehonda.com,,,,,Ontario,,,,
1959,Auto Point / Audatex ,, N/A,,Associate,2015-12-31,Active,Active,2015-11-03,,0,Auto26,"1210 Sheppard Avenue East, Suite 204",Toronto,,,M2K 1E3,Ontario,14164982905,,,www.autopoint.com/,carla.matta@audatex.ca,,,,,Ontario,,,Paid 2016 Membership fees,
1928,AUTO-TEC GROUP,, N/A,,Associate,2014-12-31,Inactive,Active,2014-12-04,,0,,20023-2211 Brant Street ,Burlington,,,L7P 0A4,Ontario,8853320260,,9053327267,www.auto-tecgroup.com/services.html,info@auto-tecgroup.com,,,,,Ontario,,,,
339,AUTOHAUS STACKELBERG ,AUTOHAUS STACKELBERG INC,149 or less units - A,,Dealer,2014-12-31,Active,Active,2013-09-08,,0,AUTO15,332 Airport Road,North Bay,North Bay ,Nipping District,P1B 8W9,Ontario,705-474-3211,,705-474-7901,www.stackelbergvw.ca,herb.vw@sympatico.ca,,,,,Ontario,,,"-Rec'd payment on Nov12,2013
Updated Aug. 2017",
330,AUTOLINE TOYOTA,AUTOLINE TOYOTA/1032447 ONTARIO LTD.,300-499 units - C,,Dealer,2013-12-31,Inactive,Active,2013-01-03,,0,AUTO20,6030 Thorold Stone Road,Niagara Falls,Niagara Falls  ,Niagara Region,L2J 1A2,Ontario,905-356-1505,1-888-583-0211,905-356-1751,www.autolinetoyota.com,jon@autoline.toyota.ca,,,,,Ontario,,,"updated JK 
June 17th 2013",
343,AUTOMOBILES HAWKESBURY CHRYSLER LTD.,AUTOMOBILES HAWKESBURY CHRYSLER LTD.,150-299 units - B,,Dealer,2013-12-31,Active,Active,2013-09-08,,0,AUTO16,1030 Spence Street,Hawkesbury,Hawkesbury ,"Prescott and Russell, United Counties",K6A 3H9,Ontario,613-632-0941,,613-632-5403,www.hawkesburychryslerdodgejeep.com,cjoanisse@hawkesbury.mazda.ca,,,,,Ontario,,,,
344,AUTOMOTIVE BUSINESS SCHOOL OF CANADA,AUTOMOTIVE BUSINESS SCHOOL OF CANADA, N/A,,Other,2013-12-31,Inactive,Active,2012-08-27,,0,,1 Georgian Drive,Barrie,Barrie ,Simcoe County,L4M 3X9,Ontario,705-722-1968,,,,,,,,,Ontario,,,,
345,AUTOMOTIVE INDUSTRIES ASSOC. OF CANADA,AUTOMOTIVE INDUSTRIES ASSOC. OF CANADA, N/A,,Other,2013-12-31,Inactive,Active,2013-03-19,,0,,1272 Wellington Street,Ottawa,Ottawa,Ottawa,K1Y 3A7,Ontario,613-728-5821,,613-728-6021,,,,,,,Ontario,,,,
346,AUTOMOTIVE PARTS MANUFACTURERS' ASSOC.,AUTOMOTIVE PARTS MANUFACTURERS' ASSOC., N/A,,Other,2013-12-31,Inactive,Active,2013-03-19,,0,,"10 Four Season Place, Suite 801",Etobicoke,Toronto,Toronto,M9B 6H7,Ontario,416-620-5426,,416-620-9730,,,,,,,Ontario,,,,
164,AUTOPLANET GROUP INC,AUTOPLANET GROUP INC,0-499 Units - A1,Autoplanet Group,Dealer,2013-12-31,Active,Active,1998-01-08,,0,MAZD01,111 Canam Crescent,Brampton,Brampton   ,Peel Region,L7A 1G1,Ontario,905-459-0190,,905-459-0741,www.suzukiofbrampton.ca,CAREERS@autoplanet.com,,,,,Ontario,,,"Updated JK 
July 15th 2013",
1980,AUTOPOINT GROUP,AUTOPOINT GROUP, N/A,Autopoint Group,Dealer,2016-12-31,Active,Active,2016-04-28,,0,,,,,,,Ontario,,,,,,,,,,Ontario,,,,
333,AUTOVALUE HYUNDAI,AUTOVALUE HYUNDAI,500-999 units - A2,,Dealer,2013-12-31,Inactive,Active,2012-12-14,,0,AUTO18,4060 Montrose Road,Niagara Falls,Niagara Falls  ,Niagara Region,L2H 1J9,Ontario,905-356-5557,,905-356-5976,www.autovaluehyundai.ca,sales@autovaluehyundai.ca,,,,,Ontario,,,,
2258,Avantage Chrysler Inc.,,,,Other,2018-06-18,Active,,2018-06-18,,0,,"83, 8e Av. E.",,,,J9Z1N5,Quebec,8193332277,,,www.avantagechrysler.ca,M.RACICOT@NICOLAUTO.CA,,,,,,,,,
2223,Avantage Ford Inc.,,,,Other,2018-05-15,Active,,2018-05-15,,0,,"30, boul. Don Quichotte",,,,J7V6N5,Quebec,5144535850,,,www.avantageford.com,JEVANGELISTA@AVANTAGEFORD.COM,,,,,,,,,
179,AVENUE NISSAN ,AVENUE NISSAN SALES LIMITED,0-499 Units - A1,Downtown Automotive Group,Dealer,2013-12-31,Active,Active,2013-10-17,ON200906071200514316281369,0,AVEN01,1661 Avenue Road,Toronto,Toronto,Toronto,M5M 3Y2,Ontario,416-783-3303,,416-783-5009,www.avenuenissan.com,ruby@avenuenissan.com,,,,,Ontario,,,Updated Aug. 2017,
352,BADANAI MOTORS ,BADANAI MOTORS LTD,300-499 units - C,,Dealer,2013-12-31,Active,Active,2013-05-13,,0,BADA01,399 Memorial Avenue,Thunder Bay,Thunder Bay ,Thunder Bay District,P7B 3Y4,Ontario,807-683-4900,,807-345-8005,www.badanaimotors.com,george@badanaimotors.com,,,,,Ontario,,,"Updated: GM added JK 
June 18th 2013",
353,BAILEY TOYOTA ,BAILEY TOYOTA LTD,150-299 units - B,,Dealer,2013-12-31,Active,Active,2013-09-08,,0,BAIL01,1311 Confederation Street,Sarnia,Sarnia ,Lambton County,N7S 4M7,Ontario,519-337-8800,,519-3378531,www.baileytoyota.com,dealerprincipal@bailey.toyota.ca,,,,,Ontario,,,Updated Aug. 2017,
354,BAKER & MCKENZIE,BAKER & MCKENZIE, N/A,,Other,2013-12-31,Inactive,Cancelled Membership,2013-08-27,,0,,"Ste 2100-BCE Place, 181 Bay Street, Box 8",Toronto,Toronto,Toronto,M5J 2T3,Ontario,416-865-6941,,,,kevin.b.coon@bakernet.com,,,,,Ontario,,,,
355,BALMORAL PARK ACURA,BALMORAL PARK ACURA/BALMORAL PARK AUTO,0-499 Units - A1,Balmoral Park Acura,Dealer,2013-12-31,Active,Active,1999-05-13,,0,BALM01,868 Copper Crescent,Thunder Bay,Thunder Bay ,Thunder Bay District,P7B 6C9,Ontario,807-345-1212,,807-345-1308,www.balmoralparkacura.com,sales@balmoralparkacura.com,,,,,Ontario,,,Updated Aug. 2017,
357,BANK OF MONTREAL DEALERSHIP FINANCE,BANK OF MONTREAL DEALERSHIP FINANCE, N/A,,Associate,2013-12-31,Inactive,Active,1993-01-20,,0,BANK01,"5750 Explorer Drive, 3rd Floor",Mississauga,Mississauga ,Peel Region,L4W 0B1,Ontario,905-624-7394,,905-624-4989,www.bmo.com,robert.sadokierski@bmo.com,,,,,Ontario,,,,
358,"BANK OF MONTREAL, AUTOMOTIVE FINANCE","BANK OF MONTREAL, AUTOMOTIVE FINANCE", N/A,,Associate,2013-12-31,Active,Active,2013-08-27,,0,BANK02,"55 Bloor Street West, 12th Fl.,Manulife Centre",Toronto,Toronto,Toronto,M4W 3N5,Ontario,416-944-7241,,416-927-3774,www.rbcroyalbank.com/carloan,robert.sadokierski@bmo.com,,,,,Ontario,,,Updated Nov 2017 - BT,
360,BANK STREET HYUNDAI,BANK STREET HYUNDAI,1000 + units - A3,Dilawri Automotive Group (Ottawa),Dealer,2013-03-07,Active,Active,2012-01-04,,0,BANK06,2788 Bank Street,Ottawa,Ottawa,Ottawa,K1T 1N3,Ontario,613-739-7530,,613-688-1711,www.bankstreethyundai.com,shiv@dilawricanada.com,,,,,Ontario,,,,
361,BANK STREET KIA,BANK STREET KIA,500-999 units - D,Dilawri Automotive Group (Ottawa),Dealer,2013-12-31,Active,Active,2012-04-01,,0,BANK08,2559 Bank Street,Ottawa,Ottawa,Ottawa,K1T 1M8,Ontario,613-736-7022,,613-738-9428,www.bankstreetkia.com,goran@bankstreetkia.com,,,,,Ontario,,,"Updated JK 
June 18th 2013",
362,BANK STREET MAZDA,BANK STREET MAZDA,1000 + units - A3,Dilawri Automotive Group (Ottawa),Dealer,2013-03-07,Active,Active,2012-04-01,,0,BANK04,2575 Bank Street,Ottawa,Ottawa,Ottawa,K1T 1M8,Ontario,613-739-3088,,,www.bankstreetmazda.com,shiv@dilawricanada.com,,,,,Ontario,,,,
363,BANK STREET MITSUBISHI,BANK STREET MITSUBISHI,0-499 Units - A1,Dilawri Automotive Group (Ottawa),Dealer,2013-12-31,Active,Active,2012-04-01,,0,BANK07,2565 Bank Street,Ottawa,Ottawa,Ottawa,K1T 1M8,Ontario,613-739-0708,,,www.bankstreetmitsubishi.com,shiv@dilawricanada.com,,,,,Ontario,,,"Updated: GM added, website added JK 
June 18th 2013",
2065,Baril Ford Lincoln Inc.,,,,Other,2018-02-27,Active,,2018-02-27,,0,,"6875, boul. Laurier O.",,,,J2S9A5,Quebec,4507737070,,,www.groupebaril.com,N.LECLERC@BARILFORD.COM,,,,,,,,,
2012,BARRHAVEN TOYOTA,BARRHAVEN TOYOTA, N/A,Myers Automotive Group,Dealer,2017-12-31,Active,Active,2017-06-27,,0,MYER12,4123 Strandherd Drive,Ottawa,,,K2J 6H8,Ontario,613-823-8088,,,www.myersbarrhaventoyota.ca,mbradley@myers.ca,,,,,Ontario,,,Updated Aug. 2017,
518,BARRIE CHRYSLER DODGE JEEP,BARRIE CHRYSLER DODGE JEEP,500-999 units - D,SF Auto Group,Dealer,2013-12-31,Active,Active,2013-07-19,,0,CENT04,395 Dunlop Street West,Barrie,Barrie ,Simcoe County,L4N 1C3,Ontario,705-726-0393,,705-739-7034,www.barriechryslerdodgejeepram.com,dandale@elginchrysler.com,,,,,Ontario,,,Updated Aug. 2017,
365,BARRIE FORD SALES,BARRIE FORD SALES,1000 + units - E,SF Auto Group,Dealer,2013-12-31,Active,Active,1999-01-14,,0,BARR01,55 Mapleview Drive West,Barrie,Barrie ,Simcoe County,L4N 9H7,Ontario,705-737-2310,,705-737-0447,www.barrieford.com,ppanagakis@barrieford.com,,,,,Ontario,,,Updated Aug. 2017,
366,BARRIE HONDA,BARRIE HONDA AUTO SALES,1000 + units - E,Alpha Auto Group,Dealer,2013-12-31,Active,Active,2013-09-08,,0,BARR02,80 Mapleview Drive West,Barrie,Barrie ,Simcoe County,L4N 9H6,Ontario,705-733-2100,1-800-267-4449,705-733-3448,www.barriehonda.com,rwalker@barriehonda.com,,,,,Ontario,,,Updated Aug. 2017,
367,BARRIE MITSUBISHI,BARRIE MITSUBISHI,149 or less units - A,,Dealer,2013-12-31,Inactive,Cancelled Membership,2013-07-10,,0,BARR05,231 Mapleview Drive West,Barrie,Barrie ,Simcoe County,L4N 9E8,Ontario,705-733-9697,,,www.barriemitsubishi.ca,reception@barriemitsubishi.ca,,,,,Ontario,,,Do not want to be members as requested on July 7 2012,
368,BARRIE NISSAN,BARRIE NISSAN,300-499 units - C,Barrie Nissan,Dealer,2013-12-31,Active,Active,1992-11-04,,0,BARR03,630 Veterans Drive,Barrie,Barrie ,Simcoe County,L4N 9J4,Ontario,705-726-0649,,705-726-8807,www.barrienissan.com,dtilson@barrienissan.com,,,,,Ontario,,,Updated Aug. 2017,
369,BARRIE SUBARU,BARRIE SUBARU,0-499 Units - A1,Weins Canada,Dealer,2013-12-31,Active,Active,2013-02-05,,0,BARR06,2454 Doral Drive,Innisfil,Innisfil ,Simcoe County,L9S 0A3,Ontario,705-431-1293,,705-431-5880,www.barriesubaru.com,rgreensides@barriesubaru.com,,,,,Ontario,,,Updated Aug. 2017,
337,BARRIE VOLKSWAGEN,AUTOHAUS BARRIE LTD,0-499 Units - A1,Dilawri Group ,Dealer,2013-12-31,Active,Active,2012-07-03,,0,AUTO13,"60 Fairview Road, R.R. 5",Barrie,Barrie ,Simcoe County,L4N 8X8,Ontario,705-737-0100,4165693441,4165693441,www.BarrieVolkswagen.ca,ssoil@dilawri.ca,,,Thornhill,L4J 1V7,Ontario,Canada,4165693441,updated Aug. 2017,
370,BARRY CULLEN CHEVROLET CADILLAC,BARRY CULLEN CHEVROLET CADILLAC LTD,300-499 units - C,,Dealer,2013-12-31,Active,Active,2013-05-13,,0,BARR04,905 Woodlawn Road West,Guelph,Guelph ,Wellington County,N1K 1B7,Ontario,519-824-0210,,519-824-9837,www.barrycullen.com,mcullen@barrycullen.com,,,,,Ontario,,,Updated Aug. 2017,
1926,BASF Canada - The Chemical Company,, N/A,,Associate,2014-12-31,Active,,2014-11-10,,0,BASF01,"100 Milverton Drive, 5th Floor",Mississauga,Brampton   ,Peel Region,L5R 4H1,Ontario,(289) 360-1300,,,www.basf.com/group/corporate/ca/en/,paul.souliere@basf.com,,,,,Ontario,,,"Rick Valin retired 2016. Jeb is new primary contact Nov 2017 - BT

Paul Souliere new primary contact - May 2018 - BT",
2268,Bathurst Honda,Bathurst Fine Cars Inc.,,,Other,2018-06-22,Active,,2018-06-22,,0,,2300 St. Peter Ave.,,,,E2A7K2,New Brunswick,5065484569,,,www.bathursthonda.com,MARC.FRENETTE@BATHURSTHONDA.COM,,,,,,,,,
372,BAY CITY KIA,BAY CITY KIA,500-999 units - A2,Baytowne Hyundai,Dealer,2013-12-31,Active,Active,2002-03-20,,0,BAYC01,52 King Street,Barrie,Barrie ,Simcoe County,L4N 6L2,Ontario,705-739-8020,,705-739-4707,www.baycitykia.com,jwilliams@jimwilliamsleasing.com,,,,,Ontario,,,Updated Aug. 2017,
374,BAY KING MOTORS ,BAY KING MOTORS (1968) LTD / 1643123 Ontario Inc.,500-999 units - A2,The Richter Group,Dealer,2013-12-31,Active,Active,2011-03-03,,0,BAYK01,55 Rymal Road East,Hamilton,Hamilton,Hamilton,L9B 1B9,Ontario,905-383-7700,,905-383-4834,www.bayking.ca,jrichter@baykingmotors.com,,,,,Ontario,,,Updated Aug. 2017,
375,BAY MAZDA,BAY MAZDA,0-499 Units - A1,Boyer Auto Group,Dealer,2013-12-31,Active,Active,2003-04-15,,0,BAYM01,60 Millennium Parkway,Belleville,Belleville,Hastings County,K8N 4Z5,Ontario,613-962-9236,,613-962-6200,www.baymazda.com,peterj.2000@hotmail.com,,,,,Ontario,,,Updated Aug. 2017,
376,BAY SUBARU,BAY SUBARU,149 or less units - A,,Dealer,2013-12-31,Active,Active,2013-07-19,,0,BAYS01,32 Millenium Parkway,Belleville,Belleville,Hastings County,K8N 4Z5,Ontario,613-968-9559,,613-968-7995,,rogerlichty@baysubaru.com,,,,,Ontario,,,,
644,BAYFIELD FORD,BAYFIELD FORD,500-999 units - D,Humberview Group,Dealer,2013-12-31,Active,Active,2013-05-15,,0,DOUG02,379 Bayfield Street,Barrie,Barrie ,Simcoe County,L4M 3C5,Ontario,1-888-879-4163,,705-728-4619,www.bayfieldford.com,ajv@bayfieldford.com,,,,,Ontario,,,Updated Aug. 2017,
770,BAYSIDE CHRYSLER,BAYSIDE CHRYSLER,149 or less units - A,,Dealer,2013-12-31,Inactive,Out of business - Sold,2013-09-08,,0,GOUD01,426 Sykes Street South,Meaford,Meaford,Grey County,N4L 1C6,Ontario,519-538-1250,1-877-335-9371,519-538-5603,www.goudymotors.ca,goudymotors@rogers.com,,,,,Ontario,,,"Cancelled membership Dec 2017 - Was Goudy Chrysler, dealership sold and name changed to Bayside Chrysler - BT",
377,BAYTOWNE HYUNDAI,BAYTOWNE HYUNDAI,500-999 units - D,Baytowne Hyundai,Dealer,2013-12-31,Active,Active,2002-03-20,,0,BAYT02,191 Mapleview Drive,Barrie,Barrie ,Simcoe County,L4N 9E8,Ontario,705-734-1200,,705-734-1000,www.baytownehyundai.com,jwilliams@jimwilliamsleasing.com,,,,,Ontario,,,Updated Aug. 2017,
378,BAYVIEW CHEVROLET PONTIAC BUICK GMC,BAYVIEW CHEVROLET PONTIAC BUICK GMC,150-299 units - B,,Dealer,2013-12-31,Active,Active,2013-09-08,,0,BAYV01,80 Joseph Street,Parry Sound,Parry Sound  ,Parry Sound District,P2A 2G5,Ontario,705-746-2991,,705-746-4024,www.bayviewchev.com,jimforder@bayviewchev.com,,,,,Ontario,,,Updated Aug. 2017,
379,BAYVIEW CHRYSLER DODGE ,BAYVIEW CHRYSLER DODGE LTD,300-499 units - C,,Dealer,2014-12-31,Active,Active,2006-11-13,,0,BAYV02,"255 Indian Road South, Box 937",Sarnia,Sarnia ,Lambton County,N7S 7K2,Ontario,519-337-7561,,519-337-5618,www.bayviewchryslerdodge.com,dorr@bayviewchrysler.com,,,,,Ontario,,,"Updated JK 
June 18th 2013",
380,BAYVIEW TOYOTA,BAYVIEW TOYOTA/1311058 ONTARIO INC, N/A,Dingwall Ford Sales Ltd. ,Dealer,2013-12-31,Inactive,Cancelled Membership,2013-11-22,,0,BAYV03,655 Lakeview Drive,Kenora,Kenora ,Kenora District,P9N 3P6,Ontario,807-468-3371,,807-468-5308,,sales@bayview.toyota.ca,,,,,Ontario,,,"Updated JK 
June 18th 2013",
1747,BAYWEST MITSUBISHI,BAYWEST MITSUBISHI,149 or less units - A,,Dealer,2013-09-26,Inactive,Cancelled Membership,2013-09-26,,0,BAYW03,202410 10th Street West,Owen Sound,Owen Sound ,Grey County,N4K 5N7,Ontario,519-470-2277,,,,,,,,,Ontario,,,,
1733,BAYWEST NISSAN,BAYWEST NISSAN,0-499 Units - A1,Baywest Motors Inc.,Dealer,2013-12-31,Active,Active,2013-01-15,,0,BAYW02,202408 ON-21,Owen Sound,Owen Sound ,Grey County,N4K 5N7,Ontario,519-372-2277,,519-372-0898,www.baywest.nissan.ca,dealerprincipal@baywest.toyota.ca,,,,,Ontario,,,Updated Aug. 2017,
381,BAYWEST TOYOTA,BAYWEST MOTORS INC,300-499 units - C,Baywest Motors Inc.,Dealer,2013-12-31,Active,,2012-12-24,,0,BAYW01,10th Street West,Owen Sound,Owen Sound ,Grey County,N4K 6K6,Ontario,519-371-2981,,519-371-1435,www.baywesttoyota.com,dealerprincipal@baywest.toyota.ca,,,,,Ontario,,,Updated Aug. 2017,
382,BDO CANADA LLP,BDO CANADA LLP, N/A,,Associate,2013-12-31,Active,Active,2011-11-15,,0,BDOC01,"3115 Harvester Road, Suite 400",Burlington,Burlington ,Halton Region,L7N 3N8,Ontario,905-639-9500,,905-633-4939,www.bdo.ca,mbanks@bdo.ca,,,,,Ontario,,,,
1634,BEAN CHEVROLET BUICK GMC LTD.,BEAN CHEVROLET BUICK GMC LTD.,150-299 units - B,,Dealer,2013-12-31,Active,Active,2013-04-19,,0,BEAN01,375 McNeely Avenue,Carleton Place,,,K7C 0A1,Ontario,613-257-2432,1-866-774-9452  ,613-253-0075,http://www.beancars.ca,,,,,,Ontario,,,Updated Aug. 2017,
